Date,ATM_ID,Event_Type,Event_Detail,Amount,Status,Response_Time(mins)
13-01-2023,ATM_3,Transaction,Card Reader Error,3216.241243,Completed,23
13-01-2023,ATM_3,Transaction,Dispensing Error,3410.266563,Completed,29
13-01-2023,ATM_3,Transaction,Successful Transaction,4293.875831,Pending,13
13-01-2023,ATM_4,Maintenance,Routine Maintenance,4796.873523,Pending,52
13-01-2023,ATM_4,Maintenance,Dispensing Error,,Completed,24
13-01-2023,ATM_4,Maintenance,Card Reader Error,2756.731068,Pending,29
13-01-2023,ATM_5,Cash Replenishment,Routine Maintenance,,Pending,58
13-01-2023,ATM_5,Maintenance,Cash Loaded,,Pending,55
13-01-2023,ATM_5,Cash Replenishment,Successful Transaction,,Pending,23
13-01-2023,ATM_6,Error,Successful Transaction,824.5492987,Pending,59
13-01-2023,ATM_6,Transaction,Successful Transaction,,Completed,50
13-01-2023,ATM_6,Error,Successful Transaction,,Pending,20
13-01-2023,ATM_6,Transaction,Card Reader Error,,Completed,28
13-01-2023,ATM_7,Transaction,Card Reader Error,3486.967329,Failed,33
13-01-2023,ATM_7,Cash Replenishment,Card Reader Error,4130.163096,Pending,29
13-01-2023,ATM_7,Transaction,Successful Transaction,,Failed,36
13-01-2023,ATM_7,Error,Successful Transaction,,Pending,33
13-01-2023,ATM_7,Cash Replenishment,Dispensing Error,,Pending,30
13-01-2023,ATM_8,Transaction,Dispensing Error,156.5408097,Failed,49
13-01-2023,ATM_9,Transaction,Card Reader Error,,Completed,23
13-01-2023,ATM_10,Error,Successful Transaction,,Pending,25
13-01-2023,ATM_10,Transaction,Cash Loaded,,Pending,58
13-01-2023,ATM_10,Maintenance,Routine Maintenance,,Completed,40
13-01-2023,ATM_10,Maintenance,Card Reader Error,205.0609669,Pending,50
13-01-2023,ATM_10,Transaction,Successful Transaction,,Failed,59
14-01-2023,ATM_1,Cash Replenishment,Dispensing Error,4681.339753,Pending,41
14-01-2023,ATM_1,Maintenance,Successful Transaction,,Failed,36
14-01-2023,ATM_1,Maintenance,Cash Loaded,3043.644792,Failed,35
14-01-2023,ATM_1,Maintenance,Cash Loaded,1269.654293,Pending,25
14-01-2023,ATM_2,Error,Card Reader Error,,Pending,20
14-01-2023,ATM_2,Error,Cash Loaded,2674.829454,Completed,29
14-01-2023,ATM_2,Maintenance,Routine Maintenance,,Completed,60
14-01-2023,ATM_3,Cash Replenishment,Routine Maintenance,3978.230706,Failed,19
14-01-2023,ATM_3,Maintenance,Routine Maintenance,1157.475972,Completed,10
14-01-2023,ATM_3,Maintenance,Successful Transaction,,Failed,55
14-01-2023,ATM_3,Maintenance,Successful Transaction,,Pending,46
14-01-2023,ATM_4,Transaction,Card Reader Error,,Failed,13
14-01-2023,ATM_4,Error,Cash Loaded,,Completed,14
14-01-2023,ATM_4,Transaction,Dispensing Error,4902.438854,Completed,6
14-01-2023,ATM_5,Cash Replenishment,Routine Maintenance,527.124793,Failed,17
14-01-2023,ATM_5,Transaction,Card Reader Error,3589.010902,Failed,17
14-01-2023,ATM_6,Maintenance,Successful Transaction,,Pending,42
14-01-2023,ATM_6,Maintenance,Successful Transaction,4150.768341,Pending,43
14-01-2023,ATM_6,Cash Replenishment,Card Reader Error,3272.066617,Pending,49
14-01-2023,ATM_6,Error,Routine Maintenance,4062.055976,Pending,22
14-01-2023,ATM_6,Error,Cash Loaded,,Pending,12
14-01-2023,ATM_7,Error,Cash Loaded,,Failed,11
14-01-2023,ATM_8,Error,Card Reader Error,4775.132885,Pending,17
14-01-2023,ATM_8,Cash Replenishment,Cash Loaded,4478.735337,Completed,26
14-01-2023,ATM_8,Error,Routine Maintenance,1670.624787,Failed,60
14-01-2023,ATM_9,Maintenance,Successful Transaction,,Completed,29
14-01-2023,ATM_9,Error,Dispensing Error,2526.17437,Completed,43
14-01-2023,ATM_9,Maintenance,Routine Maintenance,958.3267959,Failed,53
14-01-2023,ATM_9,Cash Replenishment,Routine Maintenance,4047.130067,Completed,22
14-01-2023,ATM_10,Transaction,Routine Maintenance,1877.101594,Completed,47
14-01-2023,ATM_10,Maintenance,Card Reader Error,4929.947626,Failed,12
15-01-2023,ATM_1,Maintenance,Card Reader Error,3953.736753,Completed,47
15-01-2023,ATM_1,Cash Replenishment,Card Reader Error,,Completed,59
15-01-2023,ATM_1,Cash Replenishment,Cash Loaded,1373.618635,Completed,18
15-01-2023,ATM_1,Maintenance,Successful Transaction,252.3721666,Completed,37
15-01-2023,ATM_1,Error,Dispensing Error,,Failed,38
15-01-2023,ATM_2,Transaction,Successful Transaction,,Completed,17
15-01-2023,ATM_2,Transaction,Routine Maintenance,,Failed,38
15-01-2023,ATM_2,Transaction,Card Reader Error,868.2450111,Completed,15
15-01-2023,ATM_2,Maintenance,Card Reader Error,,Completed,40
15-01-2023,ATM_2,Transaction,Cash Loaded,2092.30404,Failed,12
15-01-2023,ATM_3,Transaction,Cash Loaded,3719.184439,Completed,19
15-01-2023,ATM_3,Cash Replenishment,Dispensing Error,,Failed,55
15-01-2023,ATM_4,Cash Replenishment,Successful Transaction,2427.18842,Failed,27
15-01-2023,ATM_4,Transaction,Routine Maintenance,727.3832792,Pending,55
15-01-2023,ATM_5,Transaction,Card Reader Error,,Pending,55
15-01-2023,ATM_5,Cash Replenishment,Dispensing Error,,Failed,42
15-01-2023,ATM_5,Transaction,Cash Loaded,,Completed,42
15-01-2023,ATM_6,Maintenance,Dispensing Error,2032.674006,Completed,35
15-01-2023,ATM_7,Maintenance,Routine Maintenance,3885.11255,Completed,31
15-01-2023,ATM_7,Maintenance,Successful Transaction,4857.728742,Completed,39
15-01-2023,ATM_8,Transaction,Successful Transaction,,Pending,49
15-01-2023,ATM_9,Error,Successful Transaction,2642.9109,Failed,18
15-01-2023,ATM_9,Transaction,Card Reader Error,855.4894451,Failed,30
15-01-2023,ATM_10,Error,Successful Transaction,,Completed,45
15-01-2023,ATM_10,Cash Replenishment,Successful Transaction,3141.779111,Completed,54
15-01-2023,ATM_10,Cash Replenishment,Dispensing Error,,Failed,55
16-01-2023,ATM_1,Transaction,Successful Transaction,3759.217667,Completed,57
16-01-2023,ATM_1,Error,Routine Maintenance,,Failed,37
16-01-2023,ATM_2,Transaction,Card Reader Error,4488.146325,Completed,52
16-01-2023,ATM_2,Maintenance,Dispensing Error,,Failed,6
16-01-2023,ATM_2,Transaction,Card Reader Error,4479.139673,Pending,5
16-01-2023,ATM_2,Error,Routine Maintenance,,Pending,42
16-01-2023,ATM_3,Cash Replenishment,Card Reader Error,4026.063056,Pending,31
16-01-2023,ATM_3,Cash Replenishment,Routine Maintenance,1012.663251,Completed,56
16-01-2023,ATM_3,Transaction,Routine Maintenance,,Pending,42
16-01-2023,ATM_3,Maintenance,Successful Transaction,2010.36406,Pending,58
16-01-2023,ATM_4,Maintenance,Cash Loaded,1295.300337,Pending,56
16-01-2023,ATM_4,Maintenance,Card Reader Error,,Pending,50
16-01-2023,ATM_4,Error,Dispensing Error,2324.616447,Completed,6
16-01-2023,ATM_5,Error,Successful Transaction,2742.190544,Pending,15
16-01-2023,ATM_5,Error,Dispensing Error,,Completed,40
16-01-2023,ATM_5,Cash Replenishment,Cash Loaded,,Completed,57
16-01-2023,ATM_5,Maintenance,Card Reader Error,1808.671654,Pending,15
16-01-2023,ATM_6,Cash Replenishment,Dispensing Error,,Failed,37
16-01-2023,ATM_6,Cash Replenishment,Dispensing Error,,Completed,36
16-01-2023,ATM_7,Error,Cash Loaded,1436.147882,Completed,37
16-01-2023,ATM_7,Cash Replenishment,Card Reader Error,,Completed,29
16-01-2023,ATM_7,Transaction,Dispensing Error,1157.717632,Failed,53
16-01-2023,ATM_8,Error,Cash Loaded,4587.12214,Completed,45
16-01-2023,ATM_8,Transaction,Successful Transaction,,Completed,5
16-01-2023,ATM_8,Cash Replenishment,Cash Loaded,,Pending,31
16-01-2023,ATM_9,Maintenance,Routine Maintenance,850.0943724,Failed,14
16-01-2023,ATM_9,Cash Replenishment,Successful Transaction,1129.22762,Completed,7
16-01-2023,ATM_10,Cash Replenishment,Successful Transaction,,Completed,8
16-01-2023,ATM_10,Maintenance,Dispensing Error,,Pending,5
16-01-2023,ATM_10,Transaction,Routine Maintenance,3138.334318,Completed,5
17-01-2023,ATM_1,Transaction,Successful Transaction,1512.326202,Completed,13
17-01-2023,ATM_2,Transaction,Routine Maintenance,3200.030364,Failed,22
17-01-2023,ATM_2,Cash Replenishment,Dispensing Error,3026.948909,Pending,26
17-01-2023,ATM_2,Maintenance,Cash Loaded,,Pending,46
17-01-2023,ATM_2,Error,Card Reader Error,,Completed,19
17-01-2023,ATM_3,Transaction,Successful Transaction,864.266677,Pending,37
17-01-2023,ATM_3,Cash Replenishment,Cash Loaded,2585.438987,Completed,36
17-01-2023,ATM_3,Cash Replenishment,Successful Transaction,,Pending,8
17-01-2023,ATM_4,Transaction,Cash Loaded,,Completed,50
17-01-2023,ATM_5,Maintenance,Successful Transaction,,Failed,10
17-01-2023,ATM_5,Cash Replenishment,Card Reader Error,4272.051612,Pending,55
17-01-2023,ATM_6,Maintenance,Routine Maintenance,,Failed,40
17-01-2023,ATM_6,Transaction,Dispensing Error,4769.860402,Pending,44
17-01-2023,ATM_6,Cash Replenishment,Successful Transaction,4548.511074,Completed,26
17-01-2023,ATM_7,Cash Replenishment,Cash Loaded,,Completed,32
17-01-2023,ATM_7,Error,Cash Loaded,4929.282155,Failed,34
17-01-2023,ATM_7,Transaction,Dispensing Error,,Pending,26
17-01-2023,ATM_7,Transaction,Card Reader Error,,Completed,38
17-01-2023,ATM_7,Cash Replenishment,Routine Maintenance,1531.810344,Pending,14
17-01-2023,ATM_8,Error,Routine Maintenance,2475.112987,Completed,49
17-01-2023,ATM_9,Error,Routine Maintenance,4680.986807,Completed,25
17-01-2023,ATM_10,Error,Routine Maintenance,3803.612128,Completed,23
17-01-2023,ATM_10,Error,Dispensing Error,,Failed,57
17-01-2023,ATM_10,Cash Replenishment,Cash Loaded,1346.651687,Failed,12
17-01-2023,ATM_10,Error,Successful Transaction,,Pending,8
18-01-2023,ATM_1,Error,Routine Maintenance,1608.796208,Failed,11
18-01-2023,ATM_1,Maintenance,Dispensing Error,,Completed,14
18-01-2023,ATM_2,Maintenance,Successful Transaction,,Failed,38
18-01-2023,ATM_3,Maintenance,Successful Transaction,228.5485376,Failed,23
18-01-2023,ATM_4,Transaction,Cash Loaded,,Pending,16
18-01-2023,ATM_4,Transaction,Routine Maintenance,2272.0847,Pending,16
18-01-2023,ATM_4,Maintenance,Successful Transaction,,Failed,39
18-01-2023,ATM_4,Maintenance,Routine Maintenance,496.161868,Failed,10
18-01-2023,ATM_4,Cash Replenishment,Card Reader Error,,Failed,55
18-01-2023,ATM_5,Maintenance,Successful Transaction,3298.85649,Completed,13
18-01-2023,ATM_5,Error,Cash Loaded,4848.520841,Completed,9
18-01-2023,ATM_5,Transaction,Card Reader Error,,Failed,30
18-01-2023,ATM_5,Cash Replenishment,Card Reader Error,559.1085552,Failed,21
18-01-2023,ATM_5,Transaction,Cash Loaded,2329.020771,Pending,13
18-01-2023,ATM_6,Maintenance,Card Reader Error,,Pending,58
18-01-2023,ATM_6,Cash Replenishment,Dispensing Error,,Failed,39
18-01-2023,ATM_6,Error,Cash Loaded,,Completed,34
18-01-2023,ATM_6,Maintenance,Successful Transaction,856.0568849,Completed,37
18-01-2023,ATM_6,Transaction,Routine Maintenance,3795.046448,Failed,45
18-01-2023,ATM_7,Error,Dispensing Error,,Completed,36
18-01-2023,ATM_7,Error,Dispensing Error,2753.361261,Pending,48
18-01-2023,ATM_7,Error,Dispensing Error,,Completed,40
18-01-2023,ATM_7,Maintenance,Dispensing Error,3164.881139,Pending,44
18-01-2023,ATM_7,Transaction,Card Reader Error,4113.04676,Completed,37
18-01-2023,ATM_8,Cash Replenishment,Routine Maintenance,3222.061965,Completed,57
18-01-2023,ATM_9,Maintenance,Dispensing Error,,Completed,24
18-01-2023,ATM_9,Cash Replenishment,Card Reader Error,,Pending,6
18-01-2023,ATM_9,Transaction,Card Reader Error,,Completed,6
18-01-2023,ATM_9,Error,Routine Maintenance,,Completed,31
18-01-2023,ATM_10,Transaction,Cash Loaded,192.2676746,Failed,58
18-01-2023,ATM_10,Error,Dispensing Error,,Pending,40
18-01-2023,ATM_10,Transaction,Routine Maintenance,,Failed,15
18-01-2023,ATM_10,Maintenance,Routine Maintenance,3109.325397,Completed,57
19-01-2023,ATM_1,Maintenance,Card Reader Error,,Failed,41
19-01-2023,ATM_2,Cash Replenishment,Card Reader Error,1438.340615,Pending,12
19-01-2023,ATM_2,Transaction,Successful Transaction,4869.058817,Failed,21
19-01-2023,ATM_2,Maintenance,Routine Maintenance,,Completed,38
19-01-2023,ATM_2,Cash Replenishment,Routine Maintenance,2681.167745,Failed,47
19-01-2023,ATM_2,Transaction,Successful Transaction,3074.239496,Pending,36
19-01-2023,ATM_3,Maintenance,Successful Transaction,453.0985953,Pending,59
19-01-2023,ATM_4,Cash Replenishment,Card Reader Error,,Pending,31
19-01-2023,ATM_4,Cash Replenishment,Dispensing Error,1191.044124,Failed,60
19-01-2023,ATM_4,Transaction,Routine Maintenance,,Pending,32
19-01-2023,ATM_4,Error,Routine Maintenance,,Pending,12
19-01-2023,ATM_5,Cash Replenishment,Routine Maintenance,2582.222327,Completed,15
19-01-2023,ATM_6,Maintenance,Dispensing Error,,Completed,49
19-01-2023,ATM_6,Cash Replenishment,Dispensing Error,,Pending,49
19-01-2023,ATM_6,Transaction,Card Reader Error,,Failed,26
19-01-2023,ATM_6,Error,Successful Transaction,3164.995319,Failed,34
19-01-2023,ATM_6,Maintenance,Cash Loaded,1705.27175,Completed,57
19-01-2023,ATM_7,Maintenance,Cash Loaded,,Completed,58
19-01-2023,ATM_7,Transaction,Dispensing Error,,Failed,18
19-01-2023,ATM_8,Cash Replenishment,Dispensing Error,4747.086178,Pending,54
19-01-2023,ATM_8,Error,Cash Loaded,4900.448219,Completed,16
19-01-2023,ATM_8,Transaction,Card Reader Error,691.9111867,Pending,56
19-01-2023,ATM_9,Error,Dispensing Error,3350.436703,Pending,11
19-01-2023,ATM_9,Error,Routine Maintenance,1898.439842,Failed,6
19-01-2023,ATM_9,Cash Replenishment,Cash Loaded,,Completed,40
19-01-2023,ATM_10,Transaction,Cash Loaded,,Pending,56
20-01-2023,ATM_1,Error,Dispensing Error,,Failed,37
20-01-2023,ATM_1,Maintenance,Successful Transaction,,Failed,33
20-01-2023,ATM_1,Error,Successful Transaction,1131.736592,Pending,57
20-01-2023,ATM_1,Cash Replenishment,Successful Transaction,1070.67537,Pending,57
20-01-2023,ATM_1,Maintenance,Routine Maintenance,4944.407315,Failed,27
20-01-2023,ATM_2,Transaction,Card Reader Error,4976.943751,Completed,8
20-01-2023,ATM_2,Error,Successful Transaction,2522.084661,Pending,14
20-01-2023,ATM_2,Maintenance,Card Reader Error,,Completed,52
20-01-2023,ATM_2,Maintenance,Card Reader Error,,Completed,27
20-01-2023,ATM_2,Transaction,Dispensing Error,3946.790618,Completed,58
20-01-2023,ATM_3,Maintenance,Successful Transaction,2568.04356,Completed,22
20-01-2023,ATM_4,Transaction,Successful Transaction,,Pending,56
20-01-2023,ATM_4,Transaction,Successful Transaction,,Pending,30
20-01-2023,ATM_4,Cash Replenishment,Cash Loaded,,Completed,50
20-01-2023,ATM_4,Error,Routine Maintenance,,Completed,11
20-01-2023,ATM_5,Error,Card Reader Error,1850.548367,Completed,31
20-01-2023,ATM_5,Cash Replenishment,Successful Transaction,,Failed,24
20-01-2023,ATM_5,Cash Replenishment,Card Reader Error,1878.362625,Completed,56
20-01-2023,ATM_5,Transaction,Cash Loaded,,Completed,47
20-01-2023,ATM_6,Transaction,Cash Loaded,,Completed,38
20-01-2023,ATM_7,Maintenance,Routine Maintenance,,Failed,52
20-01-2023,ATM_7,Cash Replenishment,Cash Loaded,,Failed,33
20-01-2023,ATM_8,Error,Card Reader Error,,Pending,19
20-01-2023,ATM_8,Cash Replenishment,Routine Maintenance,4012.641384,Completed,40
20-01-2023,ATM_8,Error,Dispensing Error,2654.957504,Completed,58
20-01-2023,ATM_8,Cash Replenishment,Dispensing Error,,Pending,25
20-01-2023,ATM_9,Cash Replenishment,Dispensing Error,2935.76467,Pending,5
20-01-2023,ATM_9,Error,Successful Transaction,,Completed,47
20-01-2023,ATM_9,Transaction,Dispensing Error,,Pending,20
20-01-2023,ATM_10,Transaction,Routine Maintenance,3484.568196,Completed,8
20-01-2023,ATM_10,Transaction,Cash Loaded,,Pending,32
20-01-2023,ATM_10,Transaction,Dispensing Error,,Pending,50
20-01-2023,ATM_10,Cash Replenishment,Card Reader Error,,Failed,18
21-01-2023,ATM_1,Error,Routine Maintenance,4916.679987,Failed,35
21-01-2023,ATM_1,Cash Replenishment,Successful Transaction,,Pending,5
21-01-2023,ATM_2,Transaction,Card Reader Error,4732.468339,Failed,32
21-01-2023,ATM_2,Maintenance,Cash Loaded,3164.521168,Failed,11
21-01-2023,ATM_2,Error,Dispensing Error,,Failed,29
21-01-2023,ATM_2,Cash Replenishment,Successful Transaction,,Completed,56
21-01-2023,ATM_2,Error,Card Reader Error,,Failed,58
21-01-2023,ATM_3,Cash Replenishment,Routine Maintenance,1443.276017,Completed,51
21-01-2023,ATM_3,Transaction,Dispensing Error,2500.020909,Failed,54
21-01-2023,ATM_3,Transaction,Successful Transaction,,Completed,13
21-01-2023,ATM_3,Transaction,Dispensing Error,,Failed,55
21-01-2023,ATM_3,Maintenance,Dispensing Error,,Pending,18
21-01-2023,ATM_4,Error,Successful Transaction,4992.36516,Failed,31
21-01-2023,ATM_4,Transaction,Card Reader Error,4421.77458,Pending,47
21-01-2023,ATM_4,Maintenance,Cash Loaded,1581.149461,Completed,26
21-01-2023,ATM_4,Transaction,Successful Transaction,1918.546464,Failed,33
21-01-2023,ATM_5,Error,Routine Maintenance,2924.648807,Failed,54
21-01-2023,ATM_5,Error,Routine Maintenance,,Completed,37
21-01-2023,ATM_5,Cash Replenishment,Successful Transaction,4689.723211,Failed,27
21-01-2023,ATM_6,Maintenance,Routine Maintenance,3634.230295,Failed,22
21-01-2023,ATM_6,Transaction,Dispensing Error,,Completed,40
21-01-2023,ATM_6,Transaction,Successful Transaction,2411.285291,Completed,12
21-01-2023,ATM_6,Cash Replenishment,Successful Transaction,2838.529863,Completed,59
21-01-2023,ATM_6,Maintenance,Card Reader Error,3826.594765,Pending,30
21-01-2023,ATM_7,Transaction,Routine Maintenance,,Failed,9
21-01-2023,ATM_7,Cash Replenishment,Successful Transaction,4502.458245,Failed,35
21-01-2023,ATM_7,Error,Routine Maintenance,,Pending,19
21-01-2023,ATM_7,Transaction,Routine Maintenance,1395.685757,Failed,50
21-01-2023,ATM_8,Error,Successful Transaction,,Completed,16
21-01-2023,ATM_9,Error,Dispensing Error,,Completed,60
21-01-2023,ATM_9,Cash Replenishment,Routine Maintenance,1172.525376,Completed,55
21-01-2023,ATM_9,Error,Successful Transaction,,Failed,23
21-01-2023,ATM_9,Maintenance,Card Reader Error,451.2899556,Failed,5
21-01-2023,ATM_9,Error,Card Reader Error,,Completed,60
21-01-2023,ATM_10,Cash Replenishment,Cash Loaded,307.4666722,Failed,37
21-01-2023,ATM_10,Error,Routine Maintenance,3447.108532,Failed,56
22-01-2023,ATM_1,Transaction,Card Reader Error,,Failed,33
22-01-2023,ATM_1,Cash Replenishment,Routine Maintenance,3945.14876,Failed,60
22-01-2023,ATM_1,Maintenance,Card Reader Error,3872.526372,Pending,20
22-01-2023,ATM_2,Transaction,Successful Transaction,,Failed,30
22-01-2023,ATM_2,Maintenance,Card Reader Error,461.0811658,Failed,41
22-01-2023,ATM_2,Transaction,Dispensing Error,4685.904795,Completed,14
22-01-2023,ATM_3,Error,Cash Loaded,,Pending,32
22-01-2023,ATM_4,Maintenance,Successful Transaction,,Failed,38
22-01-2023,ATM_5,Transaction,Routine Maintenance,3785.585541,Pending,5
22-01-2023,ATM_5,Cash Replenishment,Card Reader Error,4097.798982,Pending,12
22-01-2023,ATM_5,Transaction,Successful Transaction,4974.910888,Failed,60
22-01-2023,ATM_6,Error,Routine Maintenance,,Completed,21
22-01-2023,ATM_6,Maintenance,Successful Transaction,177.5968981,Pending,11
22-01-2023,ATM_7,Cash Replenishment,Successful Transaction,,Failed,19
22-01-2023,ATM_7,Cash Replenishment,Card Reader Error,3855.563363,Failed,52
22-01-2023,ATM_7,Cash Replenishment,Cash Loaded,,Completed,56
22-01-2023,ATM_7,Error,Routine Maintenance,1699.567267,Pending,24
22-01-2023,ATM_7,Transaction,Routine Maintenance,1540.56368,Failed,5
22-01-2023,ATM_8,Transaction,Dispensing Error,,Completed,14
22-01-2023,ATM_9,Maintenance,Successful Transaction,3599.003843,Pending,36
22-01-2023,ATM_10,Maintenance,Dispensing Error,604.0579852,Completed,29
23-01-2023,ATM_1,Cash Replenishment,Card Reader Error,1734.711614,Pending,52
23-01-2023,ATM_1,Transaction,Dispensing Error,3252.421611,Failed,9
23-01-2023,ATM_1,Transaction,Cash Loaded,3361.264328,Completed,57
23-01-2023,ATM_1,Transaction,Cash Loaded,4828.967931,Pending,26
23-01-2023,ATM_2,Error,Card Reader Error,,Pending,22
23-01-2023,ATM_2,Transaction,Successful Transaction,,Completed,40
23-01-2023,ATM_3,Maintenance,Card Reader Error,,Pending,47
23-01-2023,ATM_3,Maintenance,Dispensing Error,,Completed,48
23-01-2023,ATM_3,Maintenance,Cash Loaded,,Pending,29
23-01-2023,ATM_3,Maintenance,Cash Loaded,1848.543257,Completed,30
23-01-2023,ATM_4,Cash Replenishment,Successful Transaction,2790.711041,Failed,40
